open_time,open,high,low,close,volume,close_time,quote_asset_volume,n_trades,taker_buy_base,taker_buy_quote,ignore,symbol,interval,log_return,volatility_20,range_hl,trades_per_volume,buy_ratio,z_return,anomaly_simple,anomaly_zscore,zscore_score,lof_score,anomaly_lof,p99_return,p995_return
2025-01-24 05:15:00+00:00,104861.72,105036.42,104661.95,104879.77,213.91346,2025-01-24 05:29:59.999000+00:00,22430528.44,51978,127.02058,13319676.51,0,BTCUSDT,15m,0.000172117,0.002243234,0.003571084,242.9861122,0.593794238,0.04410986598915992,False,False,0.04410986598915992,3.9471734847808064,False,False,False
2025-01-24 05:30:00+00:00,104879.77,104998.99,104853.66,104916.0,136.92864,2025-01-24 05:44:59.999000+00:00,14368721.32,35777,70.62766,7411492.125,0,BTCUSDT,15m,0.000345384,0.002232323,0.001385682,261.2820809,0.515799032,0.0903326709320269,False,False,0.0903326709320269,4.523809071059497,False,False,False
2025-01-24 05:45:00+00:00,104916.01,105262.13,104808.17,105222.15,242.78009,2025-01-24 05:59:59.999000+00:00,25502079.03,46615,143.17511,15041604.35,0,BTCUSDT,15m,0.002913799,0.002219409,0.00432689,192.0050363,0.589731679,0.7755141859194954,False,False,0.7755141859194954,2.468154984671884,False,False,False
2025-01-24 06:00:00+00:00,105222.15,105355.0,104857.55,104924.73,239.88107,2025-01-24 06:14:59.999000+00:00,25204238.66,52236,79.1793,8319023.612,0,BTCUSDT,15m,-0.002830594,0.002354748,0.004727617,217.7579081,0.330077317,-0.7569297136930709,False,False,0.7569297136930709,3.3184951843442705,False,False,False
2025-01-24 06:15:00+00:00,104924.74,105030.0,104800.0,104901.34,170.34251,2025-01-24 06:29:59.999000+00:00,17873334.97,40877,71.97857,7552590.355,0,BTCUSDT,15m,-0.000222947,0.002359285,0.002192047,239.9694592,0.42255201,-0.06128219488768798,False,False,0.06128219488768798,3.8648488624125887,False,False,False
2025-01-24 06:30:00+00:00,104901.35,104950.98,104628.0,104860.22,166.52464,2025-01-24 06:44:59.999000+00:00,17446742.74,38064,90.35092,9465714.609,0,BTCUSDT,15m,-0.000392064,0.002262915,0.003078893,228.5787857,0.542567875,-0.10639789553191244,False,False,0.10639789553191244,3.476810582854371,False,False,False
2025-01-24 06:45:00+00:00,104860.22,104997.59,104843.06,104991.01,101.16004,2025-01-24 06:59:59.999000+00:00,10614165.81,25864,62.04777,6510034.951,0,BTCUSDT,15m,0.001246502,0.002209116,0.001473676,255.6740784,0.61336245,0.3307258303017073,False,False,0.3307258303017073,4.4427597298707,False,False,False
2025-01-24 07:00:00+00:00,104991.01,105181.82,104737.58,104812.41,173.08348,2025-01-24 07:14:59.999000+00:00,18173392.65,39990,72.84735,7650389.266,0,BTCUSDT,15m,-0.001702547,0.002277887,0.004231219,231.0445803,0.420879855,-0.4559982238687749,False,False,0.4559982238687749,3.5946684061802907,False,False,False
2025-01-24 07:15:00+00:00,104812.41,104848.49,104660.0,104719.75,108.15442,2025-01-24 07:29:59.999000+00:00,11330570.79,27110,56.19513,5886961.872,0,BTCUSDT,15m,-0.000884447,0.002302416,0.001798356,250.660121,0.519582371,-0.23775195237010827,False,False,0.23775195237010827,4.172756724735841,False,False,False
2025-01-24 07:30:00+00:00,104719.75,104853.29,104668.0,104818.19,156.73176,2025-01-24 07:44:59.999000+00:00,16418859.79,42111,89.01522,9324913.984,0,BTCUSDT,15m,0.000939591,0.002270859,0.001769389,268.6819825,0.56794628,0.24885053213286817,False,False,0.24885053213286817,4.779598348236628,False,False,False
2025-01-24 07:45:00+00:00,104818.18,105089.3,104818.18,105046.8,216.26574,2025-01-24 07:59:59.999000+00:00,22706107.07,43549,126.55891,13287425.16,0,BTCUSDT,15m,0.00217864,0.002149071,0.002586574,201.3680022,0.58520092,0.5793942608385905,False,False,0.5793942608385905,2.6980429804536614,False,False,False
2025-01-24 08:00:00+00:00,105046.79,105251.25,104922.41,105229.99,157.01232,2025-01-24 08:14:59.999000+00:00,16497401.44,31770,81.81346,8597740.466,0,BTCUSDT,15m,0.001742371,0.002146909,0.003130415,202.3408099,0.521063952,0.4630098547507629,False,False,0.4630098547507629,2.6581304510053143,False,False,False
2025-01-24 08:15:00+00:00,105230.0,105560.67,105175.27,105546.62,268.33305,2025-01-24 08:29:59.999000+00:00,28271359.68,53000,156.04999,16445106.55,0,BTCUSDT,15m,0.003004415,0.002163141,0.003662454,197.5157365,0.581553372,0.7996880083594455,False,False,0.7996880083594455,2.623387597149437,False,False,False
2025-01-24 08:30:00+00:00,105546.61,105650.0,105332.5,105343.17,334.91648,2025-01-24 08:44:59.999000+00:00,35323485.7,51823,152.24604,16057710.13,0,BTCUSDT,15m,-0.001929444,0.001896205,0.00300815,154.7340997,0.454579124,-0.5165280176155455,False,False,0.5165280176155455,1.5191733804238592,False,False,False
2025-01-24 08:45:00+00:00,105343.16,105592.0,105260.0,105500.76,178.38689,2025-01-24 08:59:59.999000+00:00,18804016.87,30927,95.58637,10075636.73,0,BTCUSDT,15m,0.00149485,0.001795135,0.003151605,173.3703637,0.535837415,0.39697815279791915,False,False,0.39697815279791915,1.922172404567306,False,False,False
2025-01-24 09:00:00+00:00,105500.76,105520.66,105381.91,105472.83,225.38874,2025-01-24 09:14:59.999000+00:00,23768254.79,41043,85.82335,9050579.231,0,BTCUSDT,15m,-0.000264772,0.001808168,0.001315156,182.0987153,0.380779226,-0.07243993881316375,False,False,0.07243993881316375,2.209407153771342,False,False,False
2025-01-24 09:15:00+00:00,105472.84,105759.0,105463.43,105611.99,196.18647,2025-01-24 09:29:59.999000+00:00,20723847.81,42553,107.01021,11302606.51,0,BTCUSDT,15m,0.001318522,0.001802018,0.002802333,216.9007883,0.545451529,0.3499387583952582,False,False,0.3499387583952582,3.1148197545183005,False,False,False
2025-01-24 09:30:00+00:00,105611.99,105625.08,105207.1,105297.1,241.94738,2025-01-24 09:44:59.999000+00:00,25495862.71,42299,108.89685,11471987.71,0,BTCUSDT,15m,-0.002986028,0.001803919,0.003957695,174.8272703,0.450084849,-0.7983951714172168,False,False,0.7983951714172168,1.9683375520455328,False,False,False
2025-01-24 09:45:00+00:00,105297.09,105297.09,105053.8,105146.67,189.60311,2025-01-24 09:59:59.999000+00:00,19937082.36,41189,96.07609,10101770.43,0,BTCUSDT,15m,-0.001429646,0.001808075,0.00231051,217.2379978,0.506722121,-0.38319584550640157,False,False,0.38319584550640157,3.12416270191941,False,False,False
2025-01-24 10:00:00+00:00,105146.67,105325.08,105051.46,105220.02,116.72346,2025-01-24 10:14:59.999000+00:00,12275863.94,33673,60.06222,6316488.506,0,BTCUSDT,15m,0.000697354,0.001753371,0.00260227,288.4852797,0.514568537,0.18422845406292251,False,False,0.18422845406292251,5.4280758380543634,False,False,False
2025-01-24 10:15:00+00:00,105220.02,105286.56,105058.79,105270.0,120.59928,2025-01-24 10:29:59.999000+00:00,12682959.35,25905,66.64952,7008788.23,0,BTCUSDT,15m,0.000474892,0.001754692,0.002164702,214.8022774,0.552652719,0.12488179466903866,False,False,0.12488179466903866,3.099075410929951,False,False,False
2025-01-24 10:30:00+00:00,105270.01,105428.0,105193.49,105362.39,278.49694,2025-01-24 10:44:59.999000+00:00,29329585.96,42287,142.66969,15024522.34,0,BTCUSDT,15m,0.000877263,0.001761258,0.0022277,151.8400884,0.512284587,0.2322231594278579,False,False,0.2322231594278579,1.4468044769415858,False,False,False
2025-01-24 10:45:00+00:00,105362.4,105419.67,105110.09,105416.75,156.07776,2025-01-24 10:59:59.999000+00:00,16429016.37,30517,87.76513,9237954.833,0,BTCUSDT,15m,0.000515801,0.001645488,0.00293824,195.5243335,0.562316694,0.1357951753324526,False,False,0.1357951753324526,2.5081429886179216,False,False,False
2025-01-24 11:00:00+00:00,105416.75,105476.91,105326.88,105375.67,127.66102,2025-01-24 11:14:59.999000+00:00,13453690.22,26552,58.96083,6213777.734,0,BTCUSDT,15m,-0.000389767,0.001501504,0.001423208,207.9883115,0.461854605,-0.10578511997191678,False,False,0.10578511997191678,2.847841254988555,False,False,False
2025-01-24 11:15:00+00:00,105375.67,105527.69,105374.9,105374.9,100.46653,2025-01-24 11:29:59.999000+00:00,10593396.22,20154,47.66951,5026589.81,0,BTCUSDT,15m,-7.31e-06,0.00149897,0.001449955,200.6041216,0.474481501,-0.0037562552138608253,False,False,0.0037562552138608253,2.614876587796844,False,False,False
2025-01-24 11:30:00+00:00,105374.91,105376.01,105214.15,105237.79,123.83033,2025-01-24 11:44:59.999000+00:00,13036041.87,24476,60.03379,6319046.61,0,BTCUSDT,15m,-0.001302011,0.001532134,0.001536039,197.6575529,0.484806832,-0.34914638595043984,False,False,0.34914638595043984,2.5818113476019753,False,False,False
2025-01-24 11:45:00+00:00,105237.78,105474.29,105229.2,105420.1,164.76444,2025-01-24 11:59:59.999000+00:00,17358732.17,31254,77.97045,8212406.5,0,BTCUSDT,15m,0.001730864,0.001553563,0.002328916,189.6889887,0.473223773,0.45994010796414125,False,False,0.45994010796414125,2.3088854511941284,False,False,False
2025-01-24 12:00:00+00:00,105420.11,105586.29,105183.65,105257.98,177.2192,2025-01-24 12:14:59.999000+00:00,18676507.32,44697,70.5919,7441385.53,0,BTCUSDT,15m,-0.001539031,0.001543399,0.003819385,252.2130785,0.398330993,-0.41237671386953767,False,False,0.41237671386953767,4.27864428372436,False,False,False
2025-01-24 12:15:00+00:00,105257.98,105416.99,105236.67,105316.54,178.06606,2025-01-24 12:29:59.999000+00:00,18755633.89,34404,86.59441,9120719.61,0,BTCUSDT,15m,0.000556193,0.001523011,0.001713124,193.2091944,0.48630497,0.14657063480974653,False,False,0.14657063480974653,2.4480768767045795,False,False,False
2025-01-24 12:30:00+00:00,105316.54,105455.33,105300.0,105384.79,134.19012,2025-01-24 12:44:59.999000+00:00,14141977.9,25062,67.7067,7135702.95,0,BTCUSDT,15m,0.000647836,0.001517791,0.001474887,186.7648676,0.504558011,0.17101843221709567,False,False,0.17101843221709567,2.265888813570903,False,False,False
2025-01-24 12:45:00+00:00,105384.79,105535.49,105384.79,105526.58,137.93957,2025-01-24 12:59:59.999000+00:00,14547962.16,23722,81.79338,8626543.085,0,BTCUSDT,15m,0.001344546,0.001473383,0.001429998,171.9738578,0.592965311,0.3568812360501675,False,False,0.3568812360501675,1.9222745215746966,False,False,False
2025-01-24 13:00:00+00:00,105526.58,105793.61,105196.73,105259.35,245.58474,2025-01-24 13:14:59.999000+00:00,25909783.66,55729,106.46099,11235540.45,0,BTCUSDT,15m,-0.00253556,0.001550448,0.005656205,226.9237087,0.433500021,-0.6782228679953107,False,False,0.6782228679953107,3.4724752004907864,False,False,False
2025-01-24 13:15:00+00:00,105259.35,105370.99,104982.03,105279.97,198.92708,2025-01-24 13:29:59.999000+00:00,20918028.23,38266,91.53156,9626273.102,0,BTCUSDT,15m,0.000195878,0.001383544,0.003695254,192.3619449,0.460126193,0.05044863833615884,False,False,0.05044863833615884,2.391729764104909,False,False,False
2025-01-24 13:30:00+00:00,105279.98,105290.0,104993.5,105064.81,136.98647,2025-01-24 13:44:59.999000+00:00,14402799.01,31625,70.13789,7374665.189,0,BTCUSDT,15m,-0.002045785,0.001391744,0.0028163,230.8622158,0.512005967,-0.5475645528464786,False,False,0.5475645528464786,3.554872087609489,False,False,False
2025-01-24 13:45:00+00:00,105064.8,105279.77,104996.0,105118.07,171.11241,2025-01-24 13:59:59.999000+00:00,17988916.57,39076,78.97015,8302182.769,0,BTCUSDT,15m,0.000506797,0.001347788,0.002700905,228.3645003,0.46151036,0.13339315916257855,False,False,0.13339315916257855,3.4792119900571548,False,False,False
2025-01-24 14:00:00+00:00,105118.06,105237.15,104880.0,105010.18,184.47628,2025-01-24 14:14:59.999000+00:00,19380516.31,47168,69.75131,7327071.904,0,BTCUSDT,15m,-0.001026897,0.001360969,0.003397608,255.6859885,0.378104491,-0.2757536408861638,False,False,0.2757536408861638,4.406870298727515,False,False,False
2025-01-24 14:15:00+00:00,105010.18,105322.23,105010.18,105266.02,186.05016,2025-01-24 14:29:59.999000+00:00,19569087.64,45728,85.46709,8989533.641,0,BTCUSDT,15m,0.002433372,0.00144738,0.002971617,245.7831802,0.4593766,0.6473496565498708,False,False,0.6473496565498708,4.0276467089008205,False,False,False
2025-01-24 14:30:00+00:00,105266.01,106222.0,104669.17,106222.0,1097.02725,2025-01-24 14:44:59.999000+00:00,115760271.3,194074,696.69099,73555884.68,0,BTCUSDT,15m,0.009040574,0.002398828,0.014751485,176.9090057,0.635071727,2.4099669423811063,False,False,2.4099669423811063,2.4234300537685916,False,True,False
2025-01-24 14:45:00+00:00,106221.99,106321.66,105552.14,105758.0,742.79122,2025-01-24 14:59:59.999000+00:00,78649097.32,155477,383.64262,40618764.68,0,BTCUSDT,15m,-0.004377778,0.002601597,0.007244451,209.3145366,0.516487823,-1.1696752696427017,False,False,1.1696752696427017,2.9288423773482255,False,False,False
2025-01-24 15:00:00+00:00,105758.0,105946.73,105505.9,105552.97,294.19537,2025-01-24 15:14:59.999000+00:00,31100074.85,104189,127.76443,13504877.62,0,BTCUSDT,15m,-0.001940553,0.002646335,0.00416829,354.1490133,0.434284299,-0.5194915890983455,False,False,0.5194915890983455,7.828979647474922,False,False,False
2025-01-24 15:15:00+00:00,105552.97,105990.5,105259.49,105665.03,498.65483,2025-01-24 15:29:59.999000+00:00,52710079.08,111139,237.87168,25130378.11,0,BTCUSDT,15m,0.001061084,0.002653266,0.006925528,222.8776166,0.477026724,0.281261477326839,False,False,0.281261477326839,3.314902023760049,False,False,False
2025-01-24 15:30:00+00:00,105665.03,105972.9,105420.0,105640.31,307.66798,2025-01-24 15:44:59.999000+00:00,32527914.71,96235,144.87631,15316084.34,0,BTCUSDT,15m,-0.000233974,0.00264969,0.005232573,312.7884806,0.470885238,-0.06422389105663528,False,False,0.06422389105663528,6.290112987286239,False,False,False
2025-01-24 15:45:00+00:00,105640.32,105968.99,105588.0,105859.98,231.42629,2025-01-24 15:59:59.999000+00:00,24491910.04,72398,124.90225,13217539.74,0,BTCUSDT,15m,0.002077256,0.002684379,0.003606483,312.8339481,0.539706401,0.5523478362088132,False,False,0.5523478362088132,6.289672026035786,False,False,False
2025-01-24 16:00:00+00:00,105859.99,106126.06,105720.87,105957.27,380.97663,2025-01-24 16:14:59.999000+00:00,40372249.05,92759,184.14707,19512651.76,0,BTCUSDT,15m,0.000918622,0.002684942,0.003827603,243.4768768,0.483355291,0.24325658754534155,False,False,0.24325658754534155,3.9425933416974424,False,False,False
2025-01-24 16:15:00+00:00,105957.27,106125.4,105828.04,105989.41,388.10029,2025-01-24 16:29:59.999000+00:00,41140776.35,76897,203.09388,21527254.97,0,BTCUSDT,15m,0.000303284,0.00268412,0.002806414,198.13693,0.523302572,0.07910156467350855,False,False,0.07910156467350855,2.5317458938047763,False,False,False
2025-01-24 16:30:00+00:00,105989.41,106174.99,105860.86,105988.97,249.73634,2025-01-24 16:44:59.999000+00:00,26473841.56,62197,119.57245,12674811.93,0,BTCUSDT,15m,-4.15e-06,0.002659159,0.002963787,249.0506588,0.478794756,-0.002913255314171561,False,False,0.002913255314171561,4.119184400527387,False,False,False
2025-01-24 16:45:00+00:00,105988.41,106129.33,105589.0,105645.89,413.70262,2025-01-24 16:59:59.999000+00:00,43821476.51,57131,228.81519,24232059.68,0,BTCUSDT,15m,-0.003242191,0.002754593,0.00509801,138.0967807,0.553090986,-0.8667323180324387,False,False,0.8667323180324387,1.2593187366744671,False,False,False
2025-01-24 17:00:00+00:00,105645.88,106019.78,105612.0,105963.97,293.64879,2025-01-24 17:14:59.999000+00:00,31069198.86,66932,166.24851,17589408.94,0,BTCUSDT,15m,0.003006289,0.002798793,0.003859876,227.9321498,0.566147438,0.8001879393126158,False,False,0.8001879393126158,3.4738660358994387,False,False,False
2025-01-24 17:15:00+00:00,105963.97,106498.41,105959.9,106478.23,401.34335,2025-01-24 17:29:59.999000+00:00,42651270.55,53993,221.46876,23540759.92,0,BTCUSDT,15m,0.00484142,0.00297515,0.00508201,134.5306955,0.551818686,1.2897497269444695,False,False,1.2897497269444695,1.2755597446687161,False,False,False
2025-01-24 17:30:00+00:00,106478.22,106498.2,106224.13,106320.0,220.62428,2025-01-24 17:44:59.999000+00:00,23457493.7,56105,104.11874,11070480.06,0,BTCUSDT,15m,-0.001487137,0.003009501,0.002573954,254.3011132,0.47192784,-0.3985328414662229,False,False,0.3985328414662229,4.299965436490199,False,False,False
2025-01-24 17:45:00+00:00,106320.0,106699.99,106258.65,106458.46,456.91392,2025-01-24 17:59:59.999000+00:00,48688334.49,75103,283.2836,30185731.56,0,BTCUSDT,15m,0.001301448,0.003008836,0.004151053,164.3701291,0.619993368,0.34538389121573465,False,False,0.34538389121573465,1.7917494199110298,False,False,False
2025-01-24 18:00:00+00:00,106458.47,106987.58,106426.12,106644.0,668.23708,2025-01-24 18:14:59.999000+00:00,71351486.76,106805,359.79166,38418297.29,0,BTCUSDT,15m,0.001741322,0.002937392,0.005273981,159.8309989,0.538419179,0.4627300107967205,False,False,0.4627300107967205,1.613676569715172,False,False,False
2025-01-24 18:15:00+00:00,106644.0,107120.0,106644.0,106917.98,528.18154,2025-01-24 18:29:59.999000+00:00,56489462.04,82134,364.16225,38951170.39,0,BTCUSDT,15m,0.002565814,0.002965628,0.004463448,155.5033521,0.689464176,0.6826814896874168,False,False,0.6826814896874168,1.7896954338901871,False,False,False
2025-01-24 18:30:00+00:00,106917.99,106983.29,106591.21,106641.54,225.01159,2025-01-24 18:44:59.999000+00:00,24033450.95,64105,99.82504,10661830.9,0,BTCUSDT,15m,-0.002588882,0.002995127,0.00366711,284.8964358,0.443643992,-0.6924476909862065,False,False,0.6924476909862065,5.328101786883911,False,False,False
2025-01-24 18:45:00+00:00,106641.54,106655.18,106056.95,106327.72,333.70586,2025-01-24 18:59:59.999000+00:00,35497450.4,65882,147.10917,15645467.72,0,BTCUSDT,15m,-0.002947094,0.003107053,0.005609728,197.4253614,0.440834842,-0.7880086656911086,False,False,0.7880086656911086,2.570110252379653,False,False,False
2025-01-24 19:00:00+00:00,106327.31,106606.01,105875.4,106105.61,335.89555,2025-01-24 19:14:59.999000+00:00,35658230.31,72655,143.40344,15224933.99,0,BTCUSDT,15m,-0.002091104,0.003144762,0.00687133,216.3023595,0.426928669,-0.5596543985597754,False,False,0.5596543985597754,3.1527991738756698,False,False,False
2025-01-24 19:15:00+00:00,106105.61,106454.99,106105.6,106369.85,144.75464,2025-01-24 19:29:59.999000+00:00,15387729.38,47219,78.23535,8316478.141,0,BTCUSDT,15m,0.002487253,0.003146511,0.003292851,326.2002517,0.540468685,0.6617236051559332,False,False,0.6617236051559332,6.785905330733689,False,False,False
2025-01-24 19:30:00+00:00,106369.85,106434.21,105882.68,105910.48,199.95641,2025-01-24 19:44:59.999000+00:00,21235596.15,47150,83.87521,8910282.944,0,BTCUSDT,15m,-0.004327963,0.002616937,0.005185022,235.8013929,0.419467473,-1.156386016477189,False,False,1.156386016477189,3.7674966265360417,False,False,False
2025-01-24 19:45:00+00:00,105910.29,105910.29,105687.0,105760.94,242.58143,2025-01-24 19:59:59.999000+00:00,25661939.34,43307,81.29428,8600174.615,0,BTCUSDT,15m,-0.001412945,0.002442837,0.002108294,178.5256192,0.335121613,-0.37874048432769575,False,False,0.37874048432769575,2.1999977052424535,False,False,False
2025-01-24 20:00:00+00:00,105760.93,105781.0,105599.52,105668.0,200.34,2025-01-24 20:14:59.999000+00:00,21169627.56,35895,92.08113,9730721.372,0,BTCUSDT,15m,-0.000879161,0.002409733,0.001715946,179.1704103,0.459624289,-0.23634179494296984,False,False,0.23634179494296984,2.0501131034707014,False,False,False
2025-01-24 20:15:00+00:00,105668.01,105668.01,105100.69,105205.11,347.82107,2025-01-24 20:29:59.999000+00:00,36634050.77,74913,132.52885,13960246.16,0,BTCUSDT,15m,-0.00439023,0.002591338,0.005368891,215.3779816,0.38102594,-1.1729971160828698,False,False,1.1729971160828698,3.2026389495002974,False,False,False
2025-01-24 20:30:00+00:00,105205.12,105298.4,104819.12,105033.8,460.40352,2025-01-24 20:44:59.999000+00:00,48363439.85,85492,186.76016,19620383.78,0,BTCUSDT,15m,-0.00162967,0.00261051,0.004555672,185.689284,0.405644509,-0.43655667206825133,False,False,0.43655667206825133,2.2781398533692943,False,False,False
2025-01-24 20:45:00+00:00,105032.73,105404.45,104736.84,104859.11,333.00512,2025-01-24 20:59:59.999000+00:00,34983454.97,87343,168.28741,17681341.5,0,BTCUSDT,15m,-0.001664564,0.002565784,0.006356209,262.2872585,0.505359828,-0.445865418428934,False,False,0.445865418428934,4.569359991236288,False,False,False
2025-01-24 21:00:00+00:00,104859.4,105252.91,104859.4,105094.66,279.69486,2025-01-24 21:14:59.999000+00:00,29382721.8,53147,154.07058,16186398.91,0,BTCUSDT,15m,0.002243828,0.002620202,0.003752739,190.017793,0.550852382,0.5967846018072436,False,False,0.5967846018072436,2.3535308797539884,False,False,False
2025-01-24 21:15:00+00:00,105094.67,105391.47,105028.74,105289.33,178.29934,2025-01-24 21:29:59.999000+00:00,18757248.78,30536,92.9895,9782279.528,0,BTCUSDT,15m,0.001850617,0.002664796,0.00345146,171.2625521,0.521535862,0.49188686966904266,False,False,0.49188686966904266,1.8492335564601994,False,False,False
2025-01-24 21:30:00+00:00,105289.33,105382.88,105030.51,105146.56,146.90823,2025-01-24 21:44:59.999000+00:00,15461767.25,32896,58.64949,6172466.682,0,BTCUSDT,15m,-0.001356898,0.002673209,0.003346683,223.9221043,0.399225353,-0.363788707309378,False,False,0.363788707309378,3.3880144765587397,False,False,False
2025-01-24 21:45:00+00:00,105146.56,105292.29,105061.12,105124.61,144.08116,2025-01-24 21:59:59.999000+00:00,15148583.08,24837,74.04793,7784918.289,0,BTCUSDT,15m,-0.000208778,0.002588102,0.00219855,172.3820103,0.513932078,-0.05750230071721419,False,False,0.05750230071721419,1.8793426004999851,False,False,False
2025-01-24 22:00:00+00:00,105124.61,105477.0,105045.0,105201.07,202.89643,2025-01-24 22:14:59.999000+00:00,21354430.01,29053,97.25059,10233240.62,0,BTCUSDT,15m,0.000727063,0.00248544,0.004109409,143.1912824,0.479311489,0.1921539869806024,False,False,0.1921539869806024,1.2598587082536519,False,False,False
2025-01-24 22:15:00+00:00,105201.07,105306.41,104950.01,104971.97,115.22097,2025-01-24 22:29:59.999000+00:00,12111728.53,21497,48.50282,5098715.359,0,BTCUSDT,15m,-0.002180109,0.002190239,0.003387798,186.5719409,0.420954797,-0.5833984511141561,False,False,0.5833984511141561,2.287773823662241,False,False,False
2025-01-24 22:30:00+00:00,104971.96,105218.97,104971.96,105218.97,114.53604,2025-01-24 22:44:59.999000+00:00,12037854.5,16040,58.22454,6118572.864,0,BTCUSDT,15m,0.002350245,0.002284833,0.002353105,140.0432563,0.508351258,0.6251736905177602,False,False,0.6251736905177602,1.2490329183825761,False,False,False
2025-01-24 22:45:00+00:00,105218.97,105229.9,104706.08,104777.25,107.63801,2025-01-24 22:59:59.999000+00:00,11298015.92,20332,26.75749,2807925.254,0,BTCUSDT,15m,-0.004206939,0.002383519,0.00497838,188.892381,0.248587743,-1.124100187407571,False,False,1.124100187407571,2.779490364827577,False,False,False
2025-01-24 23:00:00+00:00,104777.25,104925.2,104461.53,104572.28,350.52699,2025-01-24 23:14:59.999000+00:00,36671166.06,60974,175.12466,18319790.53,0,BTCUSDT,15m,-0.001958161,0.002318927,0.004425293,173.9495153,0.499603925,-0.5241889125900318,False,False,0.5241889125900318,1.9329399674543275,False,False,False
2025-01-24 23:15:00+00:00,104572.29,104687.54,104456.89,104580.16,114.09849,2025-01-24 23:29:59.999000+00:00,11929731.99,21467,47.02773,4917482.88,0,BTCUSDT,15m,7.54e-05,0.00218123,0.002205651,188.1444706,0.412167856,0.018308466844145194,False,False,0.018308466844145194,2.3250920544030818,False,False,False
2025-01-24 23:30:00+00:00,104580.15,104760.24,104488.42,104713.21,92.68252,2025-01-24 23:44:59.999000+00:00,9702337.862,23750,46.43586,4860788.026,0,BTCUSDT,15m,0.001271421,0.002213607,0.002599155,256.2511248,0.501020689,0.3373735247638456,False,False,0.3373735247638456,4.3558512901864805,False,False,False
2025-01-24 23:45:00+00:00,104713.22,104872.16,104680.0,104870.5,107.27727,2025-01-24 23:59:59.999000+00:00,11241288.41,22015,65.00899,6812517.184,0,BTCUSDT,15m,0.001500976,0.002221854,0.001835107,205.2158859,0.605990346,0.39861239880598764,False,False,0.39861239880598764,2.867419609017371,False,False,False
2025-01-25 00:00:00+00:00,104870.51,104870.51,104508.51,104527.83,159.3796,2025-01-25 00:14:59.999000+00:00,16684803.77,34016,58.99494,6176911.683,0,BTCUSDT,15m,-0.003272904,0.00227613,0.003451876,213.4275654,0.370153646,-0.8749256901587539,False,False,0.8749256901587539,3.135974174740728,False,False,False
2025-01-25 00:15:00+00:00,104527.82,104800.0,104507.99,104623.93,196.83549,2025-01-25 00:29:59.999000+00:00,20600933.78,32370,80.55191,8431281.101,0,BTCUSDT,15m,0.00091895,0.002183913,0.00279361,164.4520508,0.409234686,0.2433440888007523,False,False,0.2433440888007523,1.7389759977227541,False,False,False
2025-01-25 00:30:00+00:00,104623.93,104748.0,104456.89,104578.83,204.60963,2025-01-25 00:44:59.999000+00:00,21403864.94,41344,114.36173,11964005.27,0,BTCUSDT,15m,-0.000431161,0.002023085,0.002782442,202.0628257,0.55892643,-0.11682788511360583,False,False,0.11682788511360583,2.6998986770229836,False,False,False
2025-01-25 00:45:00+00:00,104578.84,104636.73,104361.89,104419.59,211.60083,2025-01-25 00:59:59.999000+00:00,22107699.66,32513,69.458,7259582.111,0,BTCUSDT,15m,-0.00152384,0.002025487,0.002628065,153.6525164,0.32825013,-0.40832417859226566,False,False,0.40832417859226566,1.7523694007117867,False,False,False
2025-01-25 01:00:00+00:00,104419.58,104640.0,104380.15,104549.07,171.229,2025-01-25 01:14:59.999000+00:00,17900066.53,26520,125.48045,13117646.05,0,BTCUSDT,15m,0.001239229,0.002067183,0.002488518,154.8803065,0.732822419,0.3287855966718212,False,False,0.3287855966718212,1.9022659239360178,False,False,False
2025-01-25 01:15:00+00:00,104549.08,104751.18,104517.35,104712.12,106.65164,2025-01-25 01:29:59.999000+00:00,11160908.25,25201,57.52669,6020025.989,0,BTCUSDT,15m,0.00155834,0.001904417,0.002236557,236.2926627,0.539388705,0.41391551470654936,False,False,0.41391551470654936,3.719420602459671,False,False,False
2025-01-25 01:30:00+00:00,104712.12,104815.01,104672.41,104772.41,92.82334,2025-01-25 01:44:59.999000+00:00,9724485.989,18183,47.30703,4955990.576,0,BTCUSDT,15m,0.000575603,0.00188313,0.001361829,195.8882324,0.50964585,0.1517486816619518,False,False,0.1517486816619518,2.468585876784873,False,False,False
2025-01-25 01:45:00+00:00,104772.42,104800.01,104678.62,104738.0,79.25964,2025-01-25 01:59:59.999000+00:00,8301445.817,13437,40.96861,4290978.243,0,BTCUSDT,15m,-0.00032848,0.001849014,0.001158606,169.5314286,0.516891195,-0.0894354570439877,False,False,0.0894354570439877,1.817106895789569,False,False,False
2025-01-25 02:00:00+00:00,104738.01,104738.01,104550.0,104699.53,62.32722,2025-01-25 02:14:59.999000+00:00,6521424.814,12867,30.2815,3168075.193,0,BTCUSDT,15m,-0.000367365,0.001768373,0.00179505,206.4427067,0.485847115,-0.09980889093620826,False,False,0.09980889093620826,2.7878653888204563,False,False,False
2025-01-25 02:15:00+00:00,104699.53,104830.27,104608.0,104668.22,59.55567,2025-01-25 02:29:59.999000+00:00,6236088.381,16222,37.36405,3911948.868,0,BTCUSDT,15m,-0.000299091,0.001702005,0.002122932,272.3838049,0.627380231,-0.08159529120475739,False,False,0.08159529120475739,5.012011970158436,False,False,False
